gateway_id	slot_id	cur_level	player_count
153042	10	13	1
153042	10	22	1
153043	1	0	38
153043	1	1	1
153043	1	2	3
153043	1	3	3
153043	1	4	2
153043	1	5	3
153043	1	6	1
153043	1	7	1
153043	1	9	1
153043	1	10	5
153043	1	11	7
153043	1	12	2
153043	1	13	3
153043	1	15	2
153043	1	17	1
153043	2	0	63
153043	2	1	2
153043	2	3	2
153043	2	4	1
153043	2	7	1
153043	2	10	4
153043	3	0	69
153043	3	2	1
153043	3	3	1
153043	3	7	1
153043	3	8	1
153043	4	0	62
153043	4	1	1
153043	4	2	2
153043	4	3	2
153043	4	4	2
153043	4	5	1
153043	4	10	2
153043	4	11	1
153043	5	0	47
153043	5	1	4
153043	5	2	3
153043	5	3	1
153043	5	4	2
153043	5	5	2
153043	5	7	2
153043	5	8	2
153043	5	9	1
153043	5	10	4
153043	5	11	2
153043	5	12	3
153043	6	0	36
153043	6	1	6
153043	6	2	2
153043	6	3	1
153043	6	4	4
153043	6	7	1
153043	6	8	2
153043	6	9	2
153043	6	10	7
153043	6	11	4
153043	6	12	4
153043	6	14	1
153043	6	15	1
153043	6	16	1
153043	6	19	1
153043	7	0	62
153043	7	1	3
153043	7	2	1
153043	7	4	1
153043	7	6	1
153043	7	10	3
153043	7	11	2
153043	8	0	67
153043	8	1	3
153043	8	2	1
153043	8	8	1
153043	8	10	1
153043	9	0	61
153043	9	1	2
153043	9	2	3
153043	9	4	3
153043	9	5	1
153043	9	8	1
153043	9	10	1
153043	9	12	1
153043	10	0	46
153043	10	1	3
153043	10	2	3
153043	10	3	3
153043	10	5	1
153043	10	7	3
153043	10	8	1
153043	10	9	2
153043	10	10	5
153043	10	11	3
153043	10	12	1
153043	10	14	1
153043	10	17	1
153046	1	0	12
153046	1	1	3
153046	1	5	3
153046	1	7	1
153046	1	8	1
153046	1	10	2
153046	2	0	8
153046	2	1	1
153046	2	2	2
153046	2	3	3
153046	2	9	1
153046	2	10	4
153046	2	12	2
153046	2	14	1
153046	3	0	22
153046	4	0	14
153046	4	2	1
153046	4	3	4
153046	4	4	1
153046	4	5	1
153046	4	10	1
153046	5	0	9
153046	5	1	3
153046	5	2	1
153046	5	4	1
153046	5	8	1
153046	5	10	5
153046	5	11	1
153046	5	12	1
153046	6	0	13
153046	6	1	1
153046	6	2	1
153046	6	6	3
153046	6	8	1
153046	6	10	3
153046	7	0	8
153046	7	1	1
153046	7	2	1
153046	7	3	2
153046	7	4	1
153046	7	5	1
153046	7	8	1
153046	7	10	3
153046	7	11	2
153046	7	12	1
153046	7	13	1
153046	8	0	22
153046	9	0	14
153046	9	2	1
153046	9	3	3
153046	9	5	1
153046	9	6	2
153046	9	10	1
153046	10	0	9
153046	10	1	2
153046	10	2	1
153046	10	4	1
153046	10	5	1
153046	10	9	1
153046	10	10	6
153046	10	12	1
153048	1	0	52
153048	1	1	2
153048	1	2	3
153048	1	3	1
153048	1	4	3
153048	1	6	2
153048	1	7	1
153048	1	8	3
153048	1	9	4
153048	1	10	6
153048	1	11	11
153048	1	12	6
153048	1	20	1
153048	2	0	70
153048	2	1	2
153048	2	2	1
153048	2	3	4
153048	2	6	2
153048	2	10	6
153048	2	11	5
153048	2	12	1
153048	2	13	1
153048	2	16	1
153048	2	18	1
153048	2	20	1
153048	3	0	93
153048	3	2	1
153048	3	5	1
153048	4	0	92
153048	4	2	1
153048	4	3	1
153048	4	6	1
153048	5	0	45
153048	5	1	2
153048	5	2	2
153048	5	5	4
153048	5	6	3
153048	5	7	2
153048	5	8	3
153048	5	9	3
153048	5	10	11
153048	5	11	11
153048	5	12	4
153048	5	13	1
153048	5	14	2
153048	5	16	1
153048	5	20	1
153048	6	0	47
153048	6	1	5
153048	6	2	4
153048	6	3	1
153048	6	4	4
153048	6	5	3
153048	6	7	1
153048	6	8	3
153048	6	9	1
153048	6	10	11
153048	6	11	8
153048	6	12	3
153048	6	13	3
153048	6	21	1
153048	7	0	66
153048	7	1	1
153048	7	2	3
153048	7	3	2
153048	7	4	1
153048	7	6	2
153048	7	10	10
153048	7	11	4
153048	7	12	2
153048	7	13	2
153048	7	17	1
153048	7	21	1
153048	8	0	93
153048	8	2	1
153048	8	5	1
153048	9	0	91
153048	9	1	1
153048	9	2	1
153048	9	3	1
153048	9	7	1
153048	10	0	46
153048	10	1	1
153048	10	3	2
153048	10	5	4
153048	10	6	2
153048	10	7	1
153048	10	8	1
153048	10	9	1
153048	10	10	15
153048	10	11	14
153048	10	12	3
153048	10	14	3
153048	10	17	1
153048	10	21	1
153049	1	0	31
153049	1	1	1
153049	1	3	1
153049	1	4	3
153049	1	5	1
153049	1	9	2
153049	1	10	10
153049	1	11	4
153049	2	0	41
153049	2	1	2
153049	2	2	1
153049	2	4	1
153049	2	5	1
153049	2	6	1
153049	2	9	1
153049	2	10	4
153049	2	11	1
153049	3	0	52
153049	3	2	1
153049	4	0	39
153049	4	1	3
153049	4	2	2
153049	4	4	1
153049	4	5	1
153049	4	9	2
153049	4	10	1
153049	4	11	3
153049	4	12	1
153049	5	0	31
153049	5	1	1
153049	5	3	1
153049	5	4	2
153049	5	8	3
153049	5	9	2
153049	5	10	9
153049	5	11	3
153049	5	15	1
153049	6	0	29
153049	6	1	1
153049	6	2	1
153049	6	5	2
153049	6	8	1
153049	6	10	15
153049	6	11	4
153049	7	0	40
153049	7	1	3
153049	7	3	2
153049	7	4	1
153049	7	8	2
153049	7	10	3
153049	7	11	2
153049	8	0	52
153049	8	1	1
153049	9	0	39
153049	9	1	2
153049	9	3	2
153049	9	5	1
153049	9	6	1
153049	9	9	1
153049	9	10	3
153049	9	11	3
153049	9	12	1
153049	10	0	30
153049	10	1	2
153049	10	3	1
153049	10	4	1
153049	10	5	1
153049	10	6	1
153049	10	7	1
153049	10	9	1
153049	10	10	11
153049	10	11	3
153049	10	12	1
153052	1	0	67
153052	1	1	1
153052	1	2	3
153052	1	4	2
153052	1	6	2
153052	1	7	2
153052	1	9	3
153052	1	10	15
153052	1	11	4
153052	1	12	2
153052	1	13	3
153052	1	14	2
153052	1	15	1
153052	2	0	78
153052	2	1	3
153052	2	2	3
153052	2	3	4
153052	2	4	1
153052	2	5	2
153052	2	6	1
153052	2	7	2
153052	2	8	3
153052	2	9	4
153052	2	10	5
153052	2	12	1
153052	3	0	105
153052	3	1	2
153052	4	0	81
153052	4	1	2
153052	4	2	5
153052	4	3	2
153052	4	4	5
153052	4	5	2
153052	4	6	2
153052	4	7	3
153052	4	8	2
153052	4	9	1
153052	4	10	1
153052	4	11	1
153052	5	0	79
153052	5	1	2
153052	5	2	4
153052	5	3	2
153052	5	4	1
153052	5	5	3
153052	5	6	4
153052	5	7	5
153052	5	9	1
153052	5	10	6
153052	6	0	68
153052	6	1	1
153052	6	2	1
153052	6	3	2
153052	6	4	1
153052	6	6	1
153052	6	7	3
153052	6	10	21
153052	6	11	1
153052	6	12	2
153052	6	13	3
153052	6	14	2
153052	6	15	1
153052	7	0	79
153052	7	1	4
153052	7	2	1
153052	7	3	1
153052	7	4	3
153052	7	5	2
153052	7	6	1
153052	7	7	2
153052	7	8	4
153052	7	9	1
153052	7	10	8
153052	7	12	1
153052	8	0	106
153052	8	1	1
153052	9	0	79
153052	9	1	2
153052	9	2	5
153052	9	3	4
153052	9	4	3
153052	9	5	3
153052	9	6	2
153052	9	8	4
153052	9	9	1
153052	9	10	3
153052	9	11	1
153052	10	0	79
153052	10	1	2
153052	10	2	1
153052	10	3	5
153052	10	4	1
153052	10	5	2
153052	10	6	2
153052	10	7	2
153052	10	8	2
153052	10	9	2
153052	10	10	9
153060	1	0	56
153060	1	1	4
153060	1	2	2
153060	1	3	1
153060	1	4	3
153060	1	5	3
153060	1	6	3
153060	1	7	8
153060	1	8	3
153060	1	9	1
153060	1	10	1
153060	1	13	1
153060	1	18	1
153060	2	0	61
153060	2	1	2
153060	2	2	2
153060	2	3	4
153060	2	4	2
153060	2	5	6
153060	2	6	4
153060	2	7	1
153060	2	8	1
153060	2	9	1
153060	2	11	1
153060	2	13	2
153060	3	0	82
153060	3	1	1
153060	3	3	1
153060	3	5	3
153060	4	0	54
153060	4	1	5
153060	4	2	2
153060	4	3	2
153060	4	4	6
153060	4	5	4
153060	4	6	6
153060	4	7	2
153060	4	9	1
153060	4	10	1
153060	4	11	1
153060	4	13	1
153060	4	14	1
153060	4	15	1
153060	5	0	52
153060	5	1	2
153060	5	2	4
153060	5	3	3
153060	5	5	4
153060	5	6	4
153060	5	7	4
153060	5	8	1
153060	5	9	2
153060	5	10	1
153060	5	11	3
153060	5	12	2
153060	5	13	1
153060	5	14	3
153060	5	15	1
153060	6	0	50
153060	6	1	2
153060	6	2	3
153060	6	3	2
153060	6	4	3
153060	6	5	2
153060	6	6	3
153060	6	7	9
153060	6	8	5
153060	6	9	1
153060	6	10	5
153060	6	11	1
153060	6	14	1
153060	7	0	53
153060	7	1	4
153060	7	2	1
153060	7	3	1
153060	7	4	4
153060	7	5	4
153060	7	6	6
153060	7	7	7
153060	7	8	3
153060	7	9	2
153060	7	10	1
153060	7	14	1
153060	8	0	82
153060	8	2	2
153060	8	3	1
153060	8	4	1
153060	8	6	1
153060	9	0	51
153060	9	1	5
153060	9	2	3
153060	9	4	7
153060	9	5	3
153060	9	6	4
153060	9	7	5
153060	9	8	7
153060	9	9	1
153060	9	14	1
153060	10	0	50
153060	10	1	1
153060	10	2	3
153060	10	3	1
153060	10	4	2
153060	10	5	3
153060	10	6	3
153060	10	7	9
153060	10	8	5
153060	10	9	2
153060	10	10	2
153060	10	11	4
153060	10	13	1
153060	10	14	1
153062	1	0	116
153062	1	1	3
153062	1	2	8
153062	1	3	4
153062	1	4	2
153062	1	5	4
153062	1	6	2
153062	1	8	1
153062	1	9	2
153062	1	10	9
153062	1	11	8
153062	1	12	1
153062	1	13	1
153062	1	15	1
153062	2	0	144
153062	2	1	1
153062	2	2	2
153062	2	3	2
153062	2	4	3
153062	2	5	1
153062	2	7	2
153062	2	10	4
153062	2	11	1
153062	2	12	1
153062	2	13	1
153062	3	0	160
153062	3	4	2
153062	4	0	133
153062	4	1	4
153062	4	2	1
153062	4	3	5
153062	4	4	3
153062	4	5	3
153062	4	6	1
153062	4	7	1
153062	4	10	5
153062	4	11	3
153062	4	12	2
153062	4	13	1
153062	5	0	83
153062	5	1	1
153062	5	2	6
153062	5	3	3
153062	5	4	3
153062	5	6	2
153062	5	7	3
153062	5	8	2
153062	5	9	4
153062	5	10	20
153062	5	11	9
153062	5	12	12
153062	5	13	7
153062	5	14	6
153062	5	17	1
153062	6	0	115
153062	6	1	1
153062	6	2	7
153062	6	3	3
153062	6	4	4
153062	6	5	4
153062	6	6	2
153062	6	8	3
153062	6	9	2
153062	6	10	10
153062	6	11	8
153062	6	12	2
153062	6	15	1
153062	7	0	139
153062	7	1	2
153062	7	2	4
153062	7	3	3
153062	7	4	3
153062	7	5	1
153062	7	7	1
153062	7	8	1
153062	7	9	1
153062	7	10	2
153062	7	11	3
153062	7	12	1
153062	7	14	1
153062	8	0	160
153062	8	3	2
153062	9	0	133
153062	9	1	2
153062	9	2	1
153062	9	3	2
153062	9	4	2
153062	9	5	2
153062	9	6	3
153062	9	7	3
153062	9	10	8
153062	9	11	3
153062	9	12	1
153062	9	13	2
153062	10	0	82
153062	10	1	2
153062	10	2	4
153062	10	3	2
153062	10	4	6
153062	10	5	4
153062	10	6	1
153062	10	7	2
153062	10	9	4
153062	10	10	20
153062	10	11	9
153062	10	12	12
153062	10	13	8
153062	10	14	5
153062	10	15	1
153068	1	0	41
153068	1	1	8
153068	1	2	3
153068	1	3	4
153068	1	4	3
153068	1	5	6
153068	1	6	3
153068	1	7	2
153068	1	8	1
153068	1	9	1
153068	1	10	21
153068	1	11	1
153068	1	14	1
153068	1	15	1
153068	2	0	84
153068	2	1	1
153068	2	2	1
153068	2	3	1
153068	2	5	1
153068	2	7	1
153068	2	8	1
153068	2	10	3
153068	2	11	1
153068	2	15	2
153068	3	0	92
153068	3	1	1
153068	3	3	1
153068	3	4	1
153068	3	5	1
153068	4	0	61
153068	4	1	1
153068	4	2	4
153068	4	3	3
153068	4	4	2
153068	4	5	3
153068	4	6	1
153068	4	7	2
153068	4	8	2
153068	4	10	15
153068	4	11	2
153068	5	0	53
153068	5	1	4
153068	5	2	1
153068	5	3	3
153068	5	4	4
153068	5	5	4
153068	5	6	3
153068	5	7	4
153068	5	8	2
153068	5	9	1
153068	5	10	13
153068	5	11	1
153068	5	12	1
153068	5	14	1
153068	5	16	1
153068	6	0	46
153068	6	1	4
153068	6	2	3
153068	6	3	1
153068	6	4	2
153068	6	5	4
153068	6	6	5
153068	6	7	2
153068	6	8	1
153068	6	9	2
153068	6	10	19
153068	6	11	5
153068	6	14	1
153068	6	15	1
153068	7	0	77
153068	7	1	2
153068	7	2	4
153068	7	3	2
153068	7	4	1
153068	7	6	1
153068	7	7	1
153068	7	8	1
153068	7	10	5
153068	7	14	1
153068	7	16	1
153068	8	0	92
153068	8	1	2
153068	8	3	1
153068	8	10	1
153068	9	0	63
153068	9	1	2
153068	9	2	1
153068	9	3	1
153068	9	4	3
153068	9	6	1
153068	9	7	3
153068	9	8	4
153068	9	9	2
153068	9	10	14
153068	9	12	1
153068	9	13	1
153068	10	0	54
153068	10	1	2
153068	10	2	4
153068	10	3	2
153068	10	4	2
153068	10	5	1
153068	10	6	1
153068	10	7	4
153068	10	8	4
153068	10	9	3
153068	10	10	12
153068	10	11	3
153068	10	12	1
153068	10	13	1
153068	10	14	1
153068	10	17	1
153072	1	0	49
153072	1	1	4
153072	1	2	3
153072	1	3	2
153072	1	5	4
153072	1	6	2
153072	1	7	4
153072	1	8	5
153072	1	9	2
153072	1	10	10
153072	1	11	15
153072	1	12	6
153072	1	13	4
153072	2	0	99
153072	2	1	1
153072	2	2	2
153072	2	4	4
153072	2	6	1
153072	2	7	1
153072	2	8	1
153072	2	11	1
153072	3	0	103
153072	3	1	2
153072	3	2	2
153072	3	3	1
153072	3	5	1
153072	3	8	1
153072	4	0	60
153072	4	1	4
153072	4	2	5
153072	4	3	2
153072	4	4	3
153072	4	5	4
153072	4	6	1
153072	4	7	2
153072	4	8	4
153072	4	9	4
153072	4	10	10
153072	4	11	9
153072	4	12	1
153072	4	14	1
153072	5	0	62
153072	5	1	5
153072	5	2	1
153072	5	3	5
153072	5	4	7
153072	5	5	4
153072	5	6	5
153072	5	7	1
153072	5	10	10
153072	5	11	6
153072	5	12	2
153072	5	14	1
153072	5	16	1
153072	6	0	45
153072	6	1	5
153072	6	2	5
153072	6	3	1
153072	6	4	2
153072	6	5	2
153072	6	6	3
153072	6	7	1
153072	6	8	2
153072	6	9	9
153072	6	10	7
153072	6	11	19
153072	6	12	5
153072	6	13	3
153072	6	14	1
153072	7	0	101
153072	7	1	1
153072	7	2	3
153072	7	4	1
153072	7	5	3
153072	7	7	1
153072	8	0	106
153072	8	1	1
153072	8	2	1
153072	8	5	1
153072	8	9	1
153072	9	0	64
153072	9	1	2
153072	9	2	2
153072	9	3	1
153072	9	4	3
153072	9	5	3
153072	9	6	2
153072	9	7	3
153072	9	9	5
153072	9	10	12
153072	9	11	7
153072	9	12	5
153072	9	13	1
153072	10	0	59
153072	10	1	8
153072	10	2	2
153072	10	3	5
153072	10	4	2
153072	10	5	6
153072	10	6	1
153072	10	7	3
153072	10	9	2
153072	10	10	6
153072	10	11	11
153072	10	12	2
153072	10	13	1
153072	10	14	2
153076	1	0	38
153076	1	1	6
153076	1	2	10
153076	1	3	1
153076	1	4	5
153076	1	5	2
153076	1	6	5
153076	1	7	1
153076	1	8	2
153076	1	10	12
153076	1	11	9
153076	1	12	2
153076	1	13	4
153076	2	0	82
153076	2	1	2
153076	2	2	3
153076	2	3	1
153076	2	4	1
153076	2	5	1
153076	2	6	2
153076	2	7	2
153076	2	8	1
153076	2	11	1
153076	2	14	1
153076	3	0	88
153076	3	1	6
153076	3	2	2
153076	3	12	1
153076	4	0	81
153076	4	1	1
153076	4	2	5
153076	4	3	2
153076	4	7	1
153076	4	10	2
153076	4	11	4
153076	4	14	1
153076	5	0	45
153076	5	1	4
153076	5	2	6
153076	5	3	3
153076	5	4	3
153076	5	5	4
153076	5	6	4
153076	5	7	5
153076	5	8	5
153076	5	9	2
153076	5	10	7
153076	5	11	5
153076	5	12	1
153076	5	14	3
153076	6	0	40
153076	6	1	5
153076	6	2	6
153076	6	3	6
153076	6	4	2
153076	6	5	2
153076	6	6	2
153076	6	7	3
153076	6	8	2
153076	6	10	12
153076	6	11	10
153076	6	12	4
153076	6	13	1
153076	6	14	1
153076	6	15	1
153076	7	0	82
153076	7	1	1
153076	7	2	3
153076	7	3	2
153076	7	4	1
153076	7	5	1
153076	7	6	1
153076	7	7	1
153076	7	9	1
153076	7	10	2
153076	7	11	1
153076	7	15	1
153076	8	0	90
153076	8	1	3
153076	8	2	3
153076	8	12	1
153076	9	0	78
153076	9	1	2
153076	9	2	6
153076	9	3	2
153076	9	4	2
153076	9	7	1
153076	9	8	1
153076	9	11	2
153076	9	12	2
153076	9	15	1
153076	10	0	48
153076	10	2	8
153076	10	3	4
153076	10	4	3
153076	10	5	2
153076	10	6	4
153076	10	7	4
153076	10	8	3
153076	10	9	1
153076	10	10	9
153076	10	11	7
153076	10	12	1
153076	10	13	1
153076	10	14	2
153080	1	0	37
153080	1	1	1
153080	1	3	3
153080	1	4	5
153080	1	5	5
153080	1	7	1
153080	1	10	5
153080	1	11	2
153080	1	14	3
153080	1	16	1
153080	1	19	1
153080	2	0	59
153080	2	3	2
153080	2	4	2
153080	2	5	1
153080	3	0	61
153080	3	1	1
153080	3	6	1
153080	3	10	1
153080	4	0	44
153080	4	1	3
153080	4	3	2
153080	4	4	1
153080	4	5	3
153080	4	8	3
153080	4	10	1
153080	4	12	1
153080	4	13	3
153080	4	14	3
153080	5	0	36
153080	5	1	4
153080	5	2	2
153080	5	3	1
153080	5	4	3
153080	5	5	3
153080	5	6	1
153080	5	7	1
153080	5	8	1
153080	5	10	3
153080	5	11	4
153080	5	12	1
153080	5	13	2
153080	5	14	1
153080	5	18	1
153080	6	0	38
153080	6	1	1
153080	6	2	1
153080	6	3	2
153080	6	4	3
153080	6	5	4
153080	6	6	2
153080	6	7	1
153080	6	10	5
153080	6	11	2
153080	6	13	2
153080	6	14	1
153080	6	20	1
153080	6	21	1
153080	7	0	56
153080	7	1	2
153080	7	3	1
153080	7	4	2
153080	7	5	3
153080	8	0	62
153080	8	5	1
153080	8	10	1
153080	9	0	46
153080	9	2	1
153080	9	3	1
153080	9	5	2
153080	9	6	3
153080	9	8	1
153080	9	9	2
153080	9	10	1
153080	9	12	1
153080	9	13	1
153080	9	14	4
153080	9	15	1
153080	10	0	37
153080	10	1	2
153080	10	2	1
153080	10	3	1
153080	10	4	2
153080	10	5	5
153080	10	6	2
153080	10	7	1
153080	10	10	4
153080	10	11	3
153080	10	12	2
153080	10	13	2
153080	10	14	1
153080	10	20	1
153084	1	0	45
153084	1	1	3
153084	1	2	3
153084	1	3	1
153084	1	4	2
153084	1	5	4
153084	1	6	6
153084	1	7	2
153084	1	9	2
153084	1	10	5
153084	1	11	4
153084	2	0	65
153084	2	1	2
153084	2	2	2
153084	2	3	2
153084	2	5	3
153084	2	6	1
153084	2	11	1
153084	2	15	1
153084	3	0	60
153084	3	1	3
153084	3	2	1
153084	3	3	2
153084	3	4	1
153084	3	5	3
153084	3	6	3
153084	3	7	2
153084	3	10	1
153084	3	11	1
153084	4	0	45
153084	4	2	3
153084	4	3	2
153084	4	4	2
153084	4	5	2
153084	4	6	4
153084	4	7	2
153084	4	8	2
153084	4	10	5
153084	4	11	10
153084	5	0	34
153084	5	1	1
153084	5	2	3
153084	5	4	2
153084	5	5	3
153084	5	6	6
153084	5	7	3
153084	5	8	1
153084	5	9	2
153084	5	10	7
153084	5	11	11
153084	5	12	3
153084	5	13	1
153084	6	0	46
153084	6	1	4
153084	6	2	1
153084	6	3	2
153084	6	4	1
153084	6	5	4
153084	6	6	3
153084	6	7	2
153084	6	8	1
153084	6	9	4
153084	6	10	4
153084	6	11	5
153084	7	0	63
153084	7	1	1
153084	7	2	3
153084	7	3	2
153084	7	4	1
153084	7	5	1
153084	7	6	3
153084	7	9	1
153084	7	11	1
153084	7	14	1
153084	8	0	60
153084	8	1	1
153084	8	2	1
153084	8	3	1
153084	8	4	1
153084	8	5	3
153084	8	6	2
153084	8	7	2
153084	8	8	1
153084	8	10	3
153084	8	11	2
153084	9	0	46
153084	9	2	2
153084	9	3	2
153084	9	5	3
153084	9	6	3
153084	9	7	2
153084	9	8	1
153084	9	9	3
153084	9	10	6
153084	9	11	9
153084	10	0	34
153084	10	2	2
153084	10	3	2
153084	10	4	1
153084	10	5	3
153084	10	6	7
153084	10	9	2
153084	10	10	9
153084	10	11	11
153084	10	12	4
153084	10	13	1
153084	10	14	1
153086	1	0	45
153086	1	1	5
153086	1	2	7
153086	1	3	2
153086	1	4	6
153086	1	5	2
153086	1	6	5
153086	1	8	2
153086	1	9	3
153086	1	10	1
153086	2	0	54
153086	2	1	2
153086	2	2	2
153086	2	3	1
153086	2	4	1
153086	2	5	3
153086	2	6	1
153086	2	7	1
153086	2	8	3
153086	2	9	1
153086	2	10	7
153086	2	11	2
153086	3	0	72
153086	3	1	2
153086	3	2	3
153086	3	6	1
153086	4	0	59
153086	4	1	2
153086	4	2	3
153086	4	4	2
153086	4	5	2
153086	4	6	2
153086	4	8	2
153086	4	9	2
153086	4	10	2
153086	4	11	2
153086	5	0	23
153086	5	2	2
153086	5	3	4
153086	5	4	3
153086	5	5	2
153086	5	6	6
153086	5	8	2
153086	5	9	1
153086	5	10	16
153086	5	11	7
153086	5	12	5
153086	5	13	3
153086	5	14	4
153086	6	0	51
153086	6	1	1
153086	6	2	6
153086	6	4	5
153086	6	5	2
153086	6	6	4
153086	6	7	3
153086	6	8	1
153086	6	9	2
153086	6	10	1
153086	6	11	2
153086	7	0	46
153086	7	1	3
153086	7	2	5
153086	7	3	2
153086	7	5	2
153086	7	6	2
153086	7	7	1
153086	7	8	1
153086	7	9	2
153086	7	10	11
153086	7	11	3
153086	8	0	73
153086	8	1	1
153086	8	2	2
153086	8	4	1
153086	8	6	1
153086	9	0	61
153086	9	2	3
153086	9	3	2
153086	9	4	1
153086	9	5	3
153086	9	6	1
153086	9	7	2
153086	9	10	4
153086	9	11	1
153086	10	0	23
153086	10	1	3
153086	10	2	1
153086	10	3	1
153086	10	4	3
153086	10	5	2
153086	10	6	3
153086	10	7	1
153086	10	8	3
153086	10	9	3
153086	10	10	15
153086	10	11	6
153086	10	12	8
153086	10	13	2
153086	10	14	2
153086	10	15	2
153091	1	0	17
153091	1	1	1
153091	1	2	1
153091	1	3	2
153091	1	4	2
153091	1	5	1
153091	1	7	1
153091	1	8	1
153091	1	10	3
153091	1	13	1
153091	2	0	23
153091	2	1	3
153091	2	2	1
153091	2	3	1
153091	2	4	2
153091	3	0	30
153091	4	0	18
153091	4	1	3
153091	4	2	2
153091	4	3	2
153091	4	4	1
153091	4	5	1
153091	4	10	2
153091	4	11	1
153091	5	0	12
153091	5	1	1
153091	5	3	2
153091	5	4	2
153091	5	5	2
153091	5	10	10
153091	5	11	1
153091	6	0	17
153091	6	1	3
153091	6	2	1
153091	6	4	1
153091	6	5	1
153091	6	7	1
153091	6	8	2
153091	6	10	3
153091	6	13	1
153091	7	0	22
153091	7	1	4
153091	7	3	1
153091	7	5	1
153091	7	9	1
153091	7	10	1
153091	8	0	30
153091	9	0	19
153091	9	1	2
153091	9	3	1
153091	9	4	2
153091	9	5	1
153091	9	6	2
153091	9	9	1
153091	9	10	1
153091	9	11	1
153091	10	0	13
153091	10	1	1
153091	10	2	1
153091	10	3	1
153091	10	5	1
153091	10	6	1
153091	10	7	1
153091	10	10	9
153091	10	11	2
153093	1	0	16
153093	1	3	4
153093	1	4	2
153093	1	5	2
153093	1	6	1
153093	1	7	2
153093	1	8	2
153093	1	9	1
153093	1	10	10
153093	1	11	6
153093	1	12	2
153093	2	0	41
153093	2	1	1
153093	2	2	1
153093	2	8	1
153093	2	10	4
153093	3	0	47
153093	3	1	1
153093	4	0	30
153093	4	2	2
153093	4	3	1
153093	4	5	1
153093	4	6	5
153093	4	7	4
153093	4	8	2
153093	4	9	1
153093	4	10	1
153093	4	11	1
153093	5	0	10
153093	5	1	1
153093	5	2	1
153093	5	3	2
153093	5	4	1
153093	5	5	1
153093	5	6	1
153093	5	8	4
153093	5	9	2
153093	5	10	13
153093	5	11	8
153093	5	12	3
153093	5	14	1
153093	6	0	14
153093	6	2	2
153093	6	3	1
153093	6	5	3
153093	6	6	2
153093	6	7	1
153093	6	8	2
153093	6	9	1
153093	6	10	13
153093	6	11	7
153093	6	12	2
153093	7	0	40
153093	7	1	1
153093	7	4	1
153093	7	5	1
153093	7	6	1
153093	7	10	4
153093	8	0	47
153093	8	1	1
153093	9	0	29
153093	9	1	2
153093	9	2	2
153093	9	3	1
153093	9	6	2
153093	9	7	1
153093	9	8	3
153093	9	9	1
153093	9	10	5
153093	9	11	2
153093	10	0	10
153093	10	2	1
153093	10	4	4
153093	10	5	3
153093	10	6	1
153093	10	7	1
153093	10	9	1
153093	10	10	16
153093	10	11	7
153093	10	12	2
153093	10	14	1
153093	10	15	1
153095	1	0	29
153095	1	2	2
153095	1	4	3
153095	1	5	2
153095	1	6	2
153095	1	7	2
153095	1	8	1
153095	1	10	5
153095	1	13	1
153095	2	0	22
153095	2	1	5
153095	2	2	2
153095	2	3	1
153095	2	4	3
153095	2	5	3
153095	2	6	1
153095	2	7	1
153095	2	8	1
153095	2	9	2
153095	2	10	3
153095	2	11	3
153095	3	0	45
153095	3	1	1
153095	3	4	1
153095	4	0	17
153095	4	1	1
153095	4	2	3
153095	4	4	1
153095	4	5	4
153095	4	7	3
153095	4	9	1
153095	4	10	9
153095	4	11	3
153095	4	12	2
153095	4	13	2
153095	4	14	1
153095	5	0	31
153095	5	1	2
153095	5	2	2
153095	5	3	4
153095	5	4	4
153095	5	5	2
153095	5	6	1
153095	5	7	1
153095	6	0	28
153095	6	1	1
153095	6	2	1
153095	6	3	1
153095	6	4	1
153095	6	5	4
153095	6	6	1
153095	6	7	2
153095	6	8	1
153095	6	9	2
153095	6	10	4
153095	6	11	1
153095	7	0	22
153095	7	1	1
153095	7	2	2
153095	7	3	4
153095	7	4	3
153095	7	5	3
153095	7	7	1
153095	7	9	3
153095	7	10	5
153095	7	11	1
153095	7	12	1
153095	7	13	1
153095	8	0	44
153095	8	1	2
153095	8	4	1
153095	9	0	19
153095	9	2	4
153095	9	4	1
153095	9	5	1
153095	9	6	1
153095	9	7	2
153095	9	8	1
153095	9	9	2
153095	9	10	7
153095	9	11	4
153095	9	12	1
153095	9	13	3
153095	9	14	1
153095	10	0	32
153095	10	2	2
153095	10	3	5
153095	10	4	1
153095	10	5	2
153095	10	6	3
153095	10	7	2
153099	1	0	22
153099	1	1	1
153099	1	3	1
153099	1	5	1
153099	1	6	1
153099	1	7	1
153099	1	8	1
153099	1	10	1
153099	1	11	1
153099	1	12	3
153099	1	13	1
153099	2	0	27
153099	2	3	2
153099	2	5	2
153099	2	6	1
153099	2	11	1
153099	2	13	1
153099	3	0	33
153099	3	4	1
153099	4	0	30
153099	4	1	1
153099	4	2	1
153099	4	5	1
153099	4	10	1
153099	5	0	25
153099	5	2	1
153099	5	3	2
153099	5	5	2
153099	5	6	1
153099	5	7	2
153099	5	10	1
153099	6	0	22
153099	6	1	1
153099	6	2	1
153099	6	3	1
153099	6	7	1
153099	6	8	1
153099	6	10	2
153099	6	11	2
153099	6	12	1
153099	6	13	2
153099	7	0	27
153099	7	3	1
153099	7	4	3
153099	7	6	1
153099	7	8	1
153099	7	13	1
